timestamp,sensor_id,flow_rate,pressure,temperature_C,pump_status,anomaly_type
2025-06-04 16:30:00,S5,14.6,4.05,37.7,Yes,None
2025-06-04 16:31:00,S1,16.08,2.06,35.3,Yes,None
2025-06-04 16:32:00,S5,9.29,4.45,29.9,Yes,None
2025-06-04 16:33:00,S1,14.99,2.18,38.8,Yes,None
2025-06-04 16:34:00,S5,4.22,3.09,30.7,Yes,None
2025-06-04 16:35:00,S1,28.69,3.69,34.7,Yes,None
2025-06-04 16:36:00,S4,24.07,3.83,32.5,Yes,None
2025-06-04 16:37:00,S4,20.14,3.49,30.5,Yes,None
2025-06-04 16:38:00,S3,16.28,2.8,34.2,Yes,None
2025-06-04 16:39:00,S1,23.83,1.15,39.5,Yes,None
2025-06-04 16:40:00,S2,14.99,3.08,33.0,Yes,None
2025-06-04 16:41:00,S3,9.21,0.83,39.9,Yes,None
2025-06-04 16:42:00,S4,5.06,3.57,31.3,Yes,None
2025-06-04 16:43:00,S1,19.53,2.02,32.3,Yes,None
2025-06-04 16:44:00,S5,27.9,2.84,27.1,Yes,None
2025-06-04 16:45:00,S2,4.86,2.49,29.8,Yes,None
2025-06-04 16:46:00,S4,5.65,3.57,31.1,Yes,None
2025-06-04 16:47:00,S3,13.18,2.21,30.7,Yes,None
2025-06-04 16:48:00,S1,24.26,3.26,28.2,Yes,None
2025-06-04 16:49:00,S2,9.03,3.18,29.0,Yes,None
2025-06-04 16:50:00,S1,7.84,3.07,30.9,Yes,None
2025-06-04 16:51:00,S5,18.71,3.39,36.7,Yes,None
2025-06-04 16:52:00,S3,16.21,1.8,26.0,Yes,None
2025-06-04 16:53:00,S1,2.09,1.83,23.7,Yes,None
2025-06-04 16:54:00,S4,2.72,4.43,25.0,Yes,None
2025-06-04 16:55:00,S3,19.4,1.46,28.6,Yes,None
2025-06-04 16:56:00,S4,14.11,5.17,34.5,Yes,Sensor Failure
2025-06-04 16:57:00,S1,29.14,2.86,30.6,Yes,None
2025-06-04 16:58:00,S3,20.45,2.15,30.5,Yes,None
2025-06-04 16:59:00,S4,0.6,3.86,30.4,Yes,None
2025-06-04 17:00:00,S5,14.59,2.44,24.5,Yes,None
2025-06-04 17:01:00,S5,12.61,3.34,35.4,Yes,None
2025-06-04 17:02:00,S1,3.47,4.24,37.2,Yes,None
2025-06-04 17:03:00,S3,27.72,3.71,30.7,Yes,None
2025-06-04 17:04:00,S2,24.21,3.43,32.3,Yes,None
2025-06-04 17:05:00,S3,7.13,3.65,32.5,Yes,None
2025-06-04 17:06:00,S5,7.9,3.04,27.7,Yes,None
2025-06-04 17:07:00,S4,1.25,3.81,30.2,Yes,None
2025-06-04 17:08:00,S2,9.11,1.93,39.1,Yes,None
2025-06-04 17:09:00,S1,17.66,4.46,32.0,Yes,None
2025-06-04 17:10:00,S2,12.8,2.84,32.9,Yes,None
2025-06-04 17:11:00,S1,29.09,3.18,29.2,Yes,None
2025-06-04 17:12:00,S2,1.97,2.69,30.3,Yes,None
2025-06-04 17:13:00,S1,17.87,3.61,34.6,Yes,None
2025-06-04 17:14:00,S1,25.79,4.05,28.6,Yes,None
2025-06-04 17:15:00,S2,14.58,2.01,38.5,Yes,None
2025-06-04 17:16:00,S2,0.39,2.93,25.5,No,Pump Malfunction
2025-06-04 17:17:00,S1,7.51,3.17,29.5,Yes,None
2025-06-04 17:18:00,S5,9.92,3.44,26.1,Yes,None
2025-06-04 17:19:00,S2,28.99,2.71,37.3,Yes,None
2025-06-04 17:20:00,S3,27.38,2.57,31.9,Yes,None
2025-06-04 17:21:00,S4,28.49,3.89,30.9,Yes,None
2025-06-04 17:22:00,S1,24.83,3.51,33.6,Yes,None
2025-06-04 17:23:00,S1,10.74,3.22,37.6,Yes,None
2025-06-04 17:24:00,S4,27.2,4.25,32.9,Yes,None
2025-06-04 17:25:00,S5,29.46,1.66,36.6,Yes,None
2025-06-04 17:26:00,S4,10.7,3.8,30.8,Yes,None
2025-06-04 17:27:00,S2,8.04,3.37,28.2,Yes,None
2025-06-04 17:28:00,S4,16.54,1.55,32.9,Yes,None
2025-06-04 17:29:00,S1,5.86,4.17,29.2,Yes,None
2025-06-04 17:30:00,S4,1.27,3.59,34.8,Yes,None
2025-06-04 17:31:00,S3,28.39,3.72,30.4,Yes,None
2025-06-04 17:32:00,S2,27.79,2.7,31.7,Yes,None
2025-06-04 17:33:00,S4,5.13,3.76,23.0,Yes,None
2025-06-04 17:34:00,S1,12.41,2.27,31.5,Yes,None
2025-06-04 17:35:00,S2,24.98,1.65,31.0,Yes,None
2025-06-04 17:36:00,S1,19.93,2.99,36.7,Yes,None
2025-06-04 17:37:00,S5,12.03,3.68,35.5,Yes,None
2025-06-04 17:38:00,S3,22.4,4.01,32.1,Yes,None
2025-06-04 17:39:00,S5,26.94,3.15,25.5,Yes,None
2025-06-04 17:40:00,S3,27.81,3.07,30.2,Yes,None
2025-06-04 17:41:00,S4,11.55,4.01,36.7,Yes,None
2025-06-04 17:42:00,S2,5.45,2.67,31.2,Yes,None
2025-06-04 17:43:00,S4,27.41,2.44,27.7,Yes,None
2025-06-04 17:44:00,S3,3.05,4.62,36.6,Yes,None
2025-06-04 17:45:00,S3,21.73,2.72,25.5,Yes,None
2025-06-04 17:46:00,S3,4.47,3.92,31.5,Yes,None
2025-06-04 17:47:00,S1,11.86,4.36,34.2,Yes,None
2025-06-04 17:48:00,S2,12.52,3.21,32.5,Yes,None
2025-06-04 17:49:00,S4,5.02,3.26,27.0,Yes,None
2025-06-04 17:50:00,S4,27.7,4.8,28.3,Yes,None
2025-06-04 17:51:00,S5,0.38,1.69,29.2,No,Pump Malfunction
2025-06-04 17:52:00,S3,26.85,1.68,35.1,Yes,None
2025-06-04 17:53:00,S3,26.55,3.82,32.7,Yes,None
2025-06-04 17:54:00,S3,9.71,2.59,30.4,Yes,None
2025-06-04 17:55:00,S4,21.22,3.86,33.6,Yes,None
2025-06-04 17:56:00,S5,7.81,2.94,29.0,Yes,None
2025-06-04 17:57:00,S1,22.84,3.83,35.0,Yes,None
2025-06-04 17:58:00,S2,16.97,2.12,33.8,Yes,None
2025-06-04 17:59:00,S1,9.22,3.61,31.1,Yes,None
2025-06-04 18:00:00,S4,12.19,2.5,31.4,Yes,None
2025-06-04 18:01:00,S3,20.79,3.72,30.6,Yes,None
2025-06-04 18:02:00,S2,27.21,5.36,36.0,Yes,Sensor Failure
2025-06-04 18:03:00,S4,4.18,2.2,32.9,Yes,None
2025-06-04 18:04:00,S4,17.27,2.65,31.1,Yes,None
2025-06-04 18:05:00,S4,7.84,2.87,28.1,Yes,None
2025-06-04 18:06:00,S2,24.1,3.32,34.4,Yes,None
2025-06-04 18:07:00,S2,2.39,0.71,34.2,Yes,None
2025-06-04 18:08:00,S5,20.76,3.03,29.9,Yes,None
2025-06-04 18:09:00,S5,5.5,2.78,30.3,Yes,None
2025-06-04 18:10:00,S1,18.01,2.79,31.5,Yes,None
2025-06-04 18:11:00,S2,25.12,3.29,27.4,Yes,None
2025-06-04 18:12:00,S2,22.73,3.35,32.3,Yes,None
2025-06-04 18:13:00,S2,22.66,3.34,25.4,Yes,None
2025-06-04 18:14:00,S5,15.68,1.92,26.9,Yes,None
2025-06-04 18:15:00,S4,26.76,2.75,30.0,Yes,None
2025-06-04 18:16:00,S3,17.77,2.71,29.5,Yes,None
2025-06-04 18:17:00,S5,27.55,3.53,33.8,Yes,None
2025-06-04 18:18:00,S2,16.53,2.03,33.1,Yes,None
2025-06-04 18:19:00,S5,15.33,3.19,37.5,Yes,None
2025-06-04 18:20:00,S1,6.9,4.61,32.4,Yes,None
2025-06-04 18:21:00,S2,16.48,0.5,32.8,Yes,None
2025-06-04 18:22:00,S1,4.48,2.83,27.3,Yes,None
2025-06-04 18:23:00,S2,26.13,1.02,27.4,Yes,None
2025-06-04 18:24:00,S5,20.37,3.0,32.3,Yes,None
2025-06-04 18:25:00,S4,29.81,3.84,32.3,Yes,None
2025-06-04 18:26:00,S3,3.04,2.49,33.2,Yes,None
2025-06-04 18:27:00,S1,7.45,3.93,37.1,Yes,None
2025-06-04 18:28:00,S5,26.35,4.36,27.5,Yes,None
2025-06-04 18:29:00,S4,12.04,3.4,38.8,Yes,None
2025-06-04 18:30:00,S5,14.15,2.49,26.0,Yes,None
2025-06-04 18:31:00,S1,25.86,3.54,33.5,Yes,None
2025-06-04 18:32:00,S3,15.8,4.68,27.0,Yes,None
2025-06-04 18:33:00,S5,6.05,1.67,34.9,Yes,None
2025-06-04 18:34:00,S2,26.79,4.11,26.1,Yes,None
2025-06-04 18:35:00,S4,1.22,1.71,21.1,Yes,None
2025-06-04 18:36:00,S5,26.89,1.48,32.6,Yes,None
2025-06-04 18:37:00,S4,1.8,1.77,31.5,Yes,None
2025-06-04 18:38:00,S2,20.08,2.96,36.4,Yes,None
2025-06-04 18:39:00,S3,2.43,4.26,32.3,Yes,None
2025-06-04 18:40:00,S3,21.27,0.99,29.0,Yes,None
2025-06-04 18:41:00,S2,1.31,3.99,29.8,Yes,None
2025-06-04 18:42:00,S4,25.32,2.85,44.9,Yes,None
2025-06-04 18:43:00,S5,14.14,1.9,28.5,Yes,None
2025-06-04 18:44:00,S2,3.08,3.59,34.1,Yes,None
2025-06-04 18:45:00,S1,21.29,2.53,33.6,Yes,None
2025-06-04 18:46:00,S4,14.83,5.26,34.2,Yes,Sensor Failure
2025-06-04 18:47:00,S3,5.97,3.5,33.9,Yes,None
2025-06-04 18:48:00,S2,0.77,3.06,30.9,Yes,None
2025-06-04 18:49:00,S3,12.71,3.65,25.0,Yes,None
2025-06-04 18:50:00,S4,2.84,4.34,32.6,Yes,None
2025-06-04 18:51:00,S3,3.1,4.44,31.9,Yes,None
2025-06-04 18:52:00,S2,8.24,3.93,32.5,Yes,None
2025-06-04 18:53:00,S4,19.02,4.38,34.3,Yes,None
2025-06-04 18:54:00,S1,16.04,4.2,30.3,Yes,None
2025-06-04 18:55:00,S2,2.35,3.91,29.5,Yes,None
2025-06-04 18:56:00,S5,29.06,2.61,35.6,Yes,None
2025-06-04 18:57:00,S2,26.65,4.26,30.7,Yes,None
2025-06-04 18:58:00,S4,8.0,2.57,30.0,Yes,None
2025-06-04 18:59:00,S2,3.93,3.26,29.7,Yes,None
2025-06-04 19:00:00,S1,28.29,2.62,34.4,Yes,None
2025-06-04 19:01:00,S1,14.0,3.67,31.2,Yes,None
2025-06-04 19:02:00,S5,9.54,4.28,40.9,Yes,None
2025-06-04 19:03:00,S3,14.86,2.59,32.2,Yes,None
2025-06-04 19:04:00,S4,23.25,1.59,27.2,Yes,None
2025-06-04 19:05:00,S4,5.3,4.01,30.3,Yes,None
2025-06-04 19:06:00,S3,23.09,4.04,34.6,Yes,None
2025-06-04 19:07:00,S1,22.56,4.56,29.6,Yes,None
2025-06-04 19:08:00,S1,16.32,3.89,31.9,Yes,None
2025-06-04 19:09:00,S2,26.02,3.92,35.9,Yes,None
2025-06-04 19:10:00,S5,4.22,2.28,36.5,Yes,None
2025-06-04 19:11:00,S5,17.99,3.74,29.9,Yes,None
2025-06-04 19:12:00,S5,13.65,5.15,31.0,Yes,Sensor Failure
2025-06-04 19:13:00,S2,12.84,2.45,32.4,Yes,None
2025-06-04 19:14:00,S5,7.8,1.78,37.4,Yes,None
2025-06-04 19:15:00,S3,11.36,3.14,27.6,Yes,None
2025-06-04 19:16:00,S2,3.51,3.94,33.4,Yes,None
2025-06-04 19:17:00,S3,7.77,3.22,32.2,Yes,None
2025-06-04 19:18:00,S2,8.38,4.78,28.4,Yes,None
2025-06-04 19:19:00,S5,21.7,2.14,36.9,Yes,None
2025-06-04 19:20:00,S3,1.74,1.48,36.0,Yes,None
2025-06-04 19:21:00,S3,19.64,4.43,38.2,Yes,None
2025-06-04 19:22:00,S3,6.88,1.59,36.7,Yes,None
2025-06-04 19:23:00,S2,2.73,3.32,32.0,Yes,None
2025-06-04 19:24:00,S4,9.23,4.4,34.5,Yes,None
2025-06-04 19:25:00,S5,6.97,3.22,33.3,Yes,None
2025-06-04 19:26:00,S3,16.7,2.3,28.4,Yes,None
2025-06-04 19:27:00,S4,10.91,4.27,26.8,Yes,None
2025-06-04 19:28:00,S5,28.99,3.17,33.5,Yes,None
2025-06-04 19:29:00,S5,28.92,2.78,32.4,Yes,None
2025-06-04 19:30:00,S3,13.48,4.64,30.7,Yes,None
2025-06-04 19:31:00,S3,23.91,2.62,31.6,Yes,None
2025-06-04 19:32:00,S2,0.69,2.4,39.1,Yes,None
2025-06-04 19:33:00,S4,16.57,2.1,23.3,Yes,None
2025-06-04 19:34:00,S4,22.38,4.22,34.6,Yes,None
2025-06-04 19:35:00,S3,6.74,3.43,35.4,Yes,None
2025-06-04 19:36:00,S5,2.12,2.51,35.9,Yes,None
2025-06-04 19:37:00,S3,4.93,1.56,26.5,Yes,None
2025-06-04 19:38:00,S5,13.42,4.41,30.8,Yes,None
2025-06-04 19:39:00,S5,15.34,2.53,30.6,Yes,None
2025-06-04 19:40:00,S3,11.61,1.18,33.2,Yes,None
2025-06-04 19:41:00,S1,13.37,3.09,27.5,Yes,None
2025-06-04 19:42:00,S4,14.27,4.03,33.5,Yes,None
2025-06-04 19:43:00,S5,23.15,3.72,28.5,Yes,None
2025-06-04 19:44:00,S5,3.43,3.08,30.8,Yes,None
2025-06-04 19:45:00,S1,23.14,2.56,37.4,Yes,None
2025-06-04 19:46:00,S2,20.75,2.44,35.4,Yes,None
2025-06-04 19:47:00,S1,22.33,4.28,32.5,Yes,None
2025-06-04 19:48:00,S1,22.11,1.05,26.4,Yes,None
2025-06-04 19:49:00,S5,14.28,2.05,33.3,Yes,None
2025-06-04 19:50:00,S4,6.58,2.9,33.6,Yes,None
2025-06-04 19:51:00,S1,16.24,1.01,23.6,Yes,None
2025-06-04 19:52:00,S2,28.75,2.78,33.4,Yes,None
2025-06-04 19:53:00,S3,17.78,1.77,27.7,Yes,None
2025-06-04 19:54:00,S1,0.63,3.47,26.1,Yes,None
2025-06-04 19:55:00,S1,2.07,2.43,27.5,Yes,None
2025-06-04 19:56:00,S2,29.79,2.6,23.4,Yes,None
2025-06-04 19:57:00,S4,2.44,2.36,30.4,Yes,None
2025-06-04 19:58:00,S1,1.67,3.68,28.0,Yes,None
2025-06-04 19:59:00,S1,10.78,2.93,36.6,Yes,None
2025-06-04 20:00:00,S4,29.09,3.95,30.6,Yes,None
2025-06-04 20:01:00,S2,9.76,4.21,29.1,Yes,None
2025-06-04 20:02:00,S1,12.47,2.71,25.6,Yes,None
2025-06-04 20:03:00,S4,19.13,2.3,30.3,Yes,None
2025-06-04 20:04:00,S1,1.02,2.58,37.4,Yes,None
2025-06-04 20:05:00,S3,26.96,5.66,38.2,Yes,Sensor Failure
2025-06-04 20:06:00,S5,15.73,2.38,30.5,Yes,None
2025-06-04 20:07:00,S3,14.16,2.83,31.7,Yes,None
2025-06-04 20:08:00,S1,25.86,3.21,34.8,Yes,None
2025-06-04 20:09:00,S2,28.61,3.55,27.9,Yes,None
2025-06-04 20:10:00,S5,12.88,3.1,33.5,Yes,None
2025-06-04 20:11:00,S3,5.42,4.77,41.5,Yes,None
2025-06-04 20:12:00,S4,24.53,3.24,35.1,Yes,None
2025-06-04 20:13:00,S2,12.28,2.85,34.9,Yes,None
2025-06-04 20:14:00,S3,28.09,3.96,37.4,Yes,None
2025-06-04 20:15:00,S4,28.51,2.11,35.6,Yes,None
2025-06-04 20:16:00,S1,3.71,3.54,31.0,Yes,None
2025-06-04 20:17:00,S4,28.71,2.63,27.3,Yes,None
2025-06-04 20:18:00,S3,11.24,4.29,31.5,Yes,None
2025-06-04 20:19:00,S3,19.49,4.36,28.1,Yes,None
2025-06-04 20:20:00,S1,1.33,2.83,30.9,Yes,None
2025-06-04 20:21:00,S4,26.7,2.13,28.5,Yes,None
2025-06-04 20:22:00,S4,19.36,1.14,30.4,Yes,None
2025-06-04 20:23:00,S1,19.41,3.23,26.1,Yes,None
2025-06-04 20:24:00,S4,27.09,0.87,29.2,Yes,None
2025-06-04 20:25:00,S1,15.4,2.91,33.6,Yes,None
2025-06-04 20:26:00,S2,12.49,2.44,34.6,Yes,None
2025-06-04 20:27:00,S3,26.02,3.56,33.8,Yes,None
2025-06-04 20:28:00,S2,22.35,2.99,30.5,Yes,None
2025-06-04 20:29:00,S5,28.48,2.43,32.5,Yes,None
2025-06-04 20:30:00,S5,28.22,3.85,39.8,Yes,None
2025-06-04 20:31:00,S5,11.66,1.91,29.1,Yes,None
2025-06-04 20:32:00,S1,13.58,3.56,38.4,Yes,None
2025-06-04 20:33:00,S4,7.9,5.06,26.2,Yes,Sensor Failure
2025-06-04 20:34:00,S2,19.92,3.97,25.2,Yes,None
2025-06-04 20:35:00,S2,11.13,2.59,31.4,Yes,None
2025-06-04 20:36:00,S2,23.65,1.98,31.9,Yes,None
2025-06-04 20:37:00,S2,3.91,3.93,27.5,Yes,None
2025-06-04 20:38:00,S5,3.76,1.78,30.7,Yes,None
2025-06-04 20:39:00,S2,6.37,3.01,33.6,Yes,None
2025-06-04 20:40:00,S4,2.8,3.72,28.1,Yes,None
2025-06-04 20:41:00,S5,18.71,1.99,36.1,Yes,None
2025-06-04 20:42:00,S2,4.68,1.94,36.5,Yes,None
2025-06-04 20:43:00,S1,5.05,1.68,37.0,Yes,None
2025-06-04 20:44:00,S3,0.72,4.59,28.4,Yes,Clogging
2025-06-04 20:45:00,S3,23.53,4.7,28.9,Yes,None
2025-06-04 20:46:00,S3,24.43,4.68,31.3,Yes,None
2025-06-04 20:47:00,S5,5.11,4.82,30.9,Yes,None
2025-06-04 20:48:00,S2,22.26,2.37,30.7,Yes,None
2025-06-04 20:49:00,S5,13.18,1.19,35.0,Yes,None
2025-06-04 20:50:00,S4,7.42,4.7,34.4,Yes,None
2025-06-04 20:51:00,S1,18.76,3.93,28.5,Yes,None
2025-06-04 20:52:00,S1,5.6,3.85,27.4,Yes,None
2025-06-04 20:53:00,S3,22.78,1.96,27.0,Yes,None
2025-06-04 20:54:00,S3,1.71,3.1,28.5,Yes,None
2025-06-04 20:55:00,S3,28.79,3.16,35.4,Yes,None
2025-06-04 20:56:00,S2,2.43,2.94,32.6,Yes,None
2025-06-04 20:57:00,S4,17.51,2.15,35.7,Yes,None
2025-06-04 20:58:00,S4,27.1,1.1,25.2,Yes,None
2025-06-04 20:59:00,S4,0.65,2.25,33.1,Yes,None
2025-06-04 21:00:00,S4,15.11,0.5,33.0,Yes,None
2025-06-04 21:01:00,S3,10.7,2.59,36.8,Yes,None
2025-06-04 21:02:00,S1,17.54,2.39,30.4,Yes,None
2025-06-04 21:03:00,S3,7.0,1.83,30.1,Yes,None
2025-06-04 21:04:00,S4,2.23,3.4,38.0,Yes,None
2025-06-04 21:05:00,S3,18.89,2.66,31.3,Yes,None
2025-06-04 21:06:00,S4,12.68,2.73,32.7,Yes,None
2025-06-04 21:07:00,S5,18.79,4.39,33.9,Yes,None
2025-06-04 21:08:00,S1,6.55,2.68,25.3,Yes,None
2025-06-04 21:09:00,S5,10.36,3.45,32.2,Yes,None
2025-06-04 21:10:00,S2,16.98,1.92,27.0,Yes,None
2025-06-04 21:11:00,S3,17.92,3.26,31.6,Yes,None
2025-06-04 21:12:00,S2,11.36,2.9,30.8,Yes,None
2025-06-04 21:13:00,S3,8.62,3.09,30.0,Yes,None
2025-06-04 21:14:00,S5,8.43,1.78,34.5,Yes,None
2025-06-04 21:15:00,S4,5.49,1.87,32.4,Yes,None
2025-06-04 21:16:00,S4,9.96,2.65,27.8,Yes,None
2025-06-04 21:17:00,S3,6.22,4.33,27.6,Yes,None
2025-06-04 21:18:00,S4,19.12,1.56,35.4,Yes,None
2025-06-04 21:19:00,S5,17.2,4.68,31.8,Yes,None
2025-06-04 21:20:00,S4,11.66,2.29,26.3,Yes,None
2025-06-04 21:21:00,S5,9.98,3.08,30.3,Yes,None
2025-06-04 21:22:00,S2,7.36,4.0,31.4,Yes,None
2025-06-04 21:23:00,S5,16.2,2.64,27.1,Yes,None
2025-06-04 21:24:00,S1,27.59,2.76,29.5,Yes,None
2025-06-04 21:25:00,S1,20.67,4.45,35.7,Yes,None
2025-06-04 21:26:00,S1,22.41,4.1,42.0,Yes,None
2025-06-04 21:27:00,S3,25.08,3.7,33.2,Yes,None
2025-06-04 21:28:00,S3,10.74,2.85,26.6,Yes,None
2025-06-04 21:29:00,S3,2.17,2.92,31.1,Yes,None
2025-06-04 21:30:00,S5,18.79,1.93,32.5,Yes,None
2025-06-04 21:31:00,S3,5.9,2.72,35.1,Yes,None
2025-06-04 21:32:00,S2,17.2,3.07,35.2,Yes,None
2025-06-04 21:33:00,S1,22.26,2.97,37.5,Yes,None
2025-06-04 21:34:00,S5,23.57,3.3,32.0,Yes,None
2025-06-04 21:35:00,S1,9.26,4.11,32.1,Yes,None
2025-06-04 21:36:00,S3,15.52,1.49,24.4,Yes,None
2025-06-04 21:37:00,S5,18.74,2.37,27.9,Yes,None
2025-06-04 21:38:00,S4,24.64,4.14,26.6,Yes,None
2025-06-04 21:39:00,S2,22.91,5.47,28.6,Yes,Sensor Failure
2025-06-04 21:40:00,S3,29.64,1.93,27.4,Yes,None
2025-06-04 21:41:00,S3,0.54,2.37,27.7,Yes,None
2025-06-04 21:42:00,S2,13.29,1.69,36.4,Yes,None
2025-06-04 21:43:00,S2,7.9,0.96,24.3,Yes,None
2025-06-04 21:44:00,S4,3.86,3.27,31.2,Yes,None
2025-06-04 21:45:00,S3,27.37,3.59,35.5,Yes,None
2025-06-04 21:46:00,S3,29.94,2.7,30.8,Yes,None
2025-06-04 21:47:00,S1,5.66,2.71,37.3,Yes,None
2025-06-04 21:48:00,S5,1.44,2.89,29.6,Yes,None
2025-06-04 21:49:00,S5,8.47,2.43,39.0,Yes,None
2025-06-04 21:50:00,S1,25.1,2.96,25.7,Yes,None
2025-06-04 21:51:00,S5,9.03,4.39,37.3,Yes,None
2025-06-04 21:52:00,S2,1.99,2.17,28.4,Yes,None
2025-06-04 21:53:00,S5,1.86,2.72,37.8,Yes,None
2025-06-04 21:54:00,S5,12.99,2.87,30.1,Yes,None
2025-06-04 21:55:00,S1,27.98,2.43,36.4,Yes,None
2025-06-04 21:56:00,S4,8.79,3.07,37.1,Yes,None
2025-06-04 21:57:00,S5,12.99,0.5,29.7,Yes,None
2025-06-04 21:58:00,S5,3.33,3.57,36.1,Yes,None
2025-06-04 21:59:00,S4,14.96,2.03,31.9,Yes,None
2025-06-04 22:00:00,S1,20.99,2.16,26.1,Yes,None
2025-06-04 22:01:00,S4,8.35,2.83,34.0,Yes,None
2025-06-04 22:02:00,S1,9.11,1.61,27.9,Yes,None
2025-06-04 22:03:00,S2,25.31,4.33,29.4,Yes,None
2025-06-04 22:04:00,S1,0.61,2.18,28.4,Yes,None
2025-06-04 22:05:00,S2,19.2,5.63,33.5,Yes,Sensor Failure
2025-06-04 22:06:00,S2,12.0,3.63,28.1,Yes,None
2025-06-04 22:07:00,S1,9.16,2.43,27.1,Yes,None
2025-06-04 22:08:00,S3,19.83,2.69,27.8,Yes,None
2025-06-04 22:09:00,S1,25.09,3.15,29.2,Yes,None
2025-06-04 22:10:00,S5,16.88,4.7,34.0,Yes,None
2025-06-04 22:11:00,S5,1.22,3.95,35.6,Yes,None
2025-06-04 22:12:00,S3,14.0,3.88,35.6,Yes,None
2025-06-04 22:13:00,S2,14.04,2.69,31.9,Yes,None
2025-06-04 22:14:00,S3,16.45,2.43,31.8,Yes,None
2025-06-04 22:15:00,S5,20.23,3.64,31.3,Yes,None
2025-06-04 22:16:00,S3,0.87,4.33,33.8,Yes,Clogging
2025-06-04 22:17:00,S1,15.21,2.86,36.5,Yes,None
2025-06-04 22:18:00,S3,17.77,2.32,31.4,Yes,None
2025-06-04 22:19:00,S2,10.5,1.97,34.1,Yes,None
2025-06-04 22:20:00,S1,20.15,1.33,27.0,Yes,None
2025-06-04 22:21:00,S4,7.08,2.55,35.4,Yes,None
2025-06-04 22:22:00,S5,9.73,2.75,32.9,Yes,None
2025-06-04 22:23:00,S5,28.89,2.98,27.9,Yes,None
2025-06-04 22:24:00,S3,10.64,3.54,36.3,Yes,None
2025-06-04 22:25:00,S1,10.59,2.53,27.0,Yes,None
2025-06-04 22:26:00,S4,17.99,4.8,22.9,Yes,None
2025-06-04 22:27:00,S1,29.14,1.86,35.4,Yes,None
2025-06-04 22:28:00,S5,29.5,3.68,33.5,Yes,None
2025-06-04 22:29:00,S1,17.52,1.78,27.2,Yes,None
2025-06-04 22:30:00,S4,0.33,2.15,33.4,No,Pump Malfunction
2025-06-04 22:31:00,S3,27.05,3.28,36.7,Yes,None
2025-06-04 22:32:00,S2,17.24,4.04,33.0,Yes,None
2025-06-04 22:33:00,S1,11.17,2.72,41.8,Yes,None
2025-06-04 22:34:00,S2,24.93,3.08,28.6,Yes,None
2025-06-04 22:35:00,S5,12.18,4.26,23.1,Yes,None
2025-06-04 22:36:00,S3,1.31,1.78,26.4,Yes,None
2025-06-04 22:37:00,S3,24.69,3.77,22.8,Yes,None
2025-06-04 22:38:00,S1,16.51,2.31,40.6,Yes,None
2025-06-04 22:39:00,S3,10.34,3.24,32.0,Yes,None
2025-06-04 22:40:00,S1,7.75,3.54,39.8,Yes,None
2025-06-04 22:41:00,S1,17.94,1.82,30.6,Yes,None
2025-06-04 22:42:00,S2,6.48,2.25,28.4,Yes,None
2025-06-04 22:43:00,S3,9.92,3.67,25.1,Yes,None
2025-06-04 22:44:00,S1,19.2,2.74,30.4,Yes,None
2025-06-04 22:45:00,S2,26.48,2.29,35.4,Yes,None
2025-06-04 22:46:00,S4,16.13,3.19,31.1,Yes,None
2025-06-04 22:47:00,S2,22.85,1.92,25.6,Yes,None
2025-06-04 22:48:00,S2,22.96,1.82,34.6,Yes,None
2025-06-04 22:49:00,S1,20.03,0.61,35.4,Yes,None
2025-06-04 22:50:00,S5,7.6,3.36,29.9,Yes,None
2025-06-04 22:51:00,S5,26.04,3.03,29.4,Yes,None
2025-06-04 22:52:00,S5,13.26,3.54,25.2,Yes,None
2025-06-04 22:53:00,S2,1.61,4.22,34.5,Yes,None
2025-06-04 22:54:00,S1,7.56,2.76,30.2,Yes,None
2025-06-04 22:55:00,S3,23.04,2.93,21.3,Yes,None
2025-06-04 22:56:00,S2,2.35,3.34,26.1,Yes,None
2025-06-04 22:57:00,S2,4.68,2.43,34.2,Yes,None
2025-06-04 22:58:00,S1,20.92,1.54,30.6,Yes,None
2025-06-04 22:59:00,S4,26.81,1.85,27.5,Yes,None
2025-06-04 23:00:00,S2,19.12,2.96,32.2,Yes,None
2025-06-04 23:01:00,S4,6.9,4.0,28.6,Yes,None
2025-06-04 23:02:00,S4,1.89,4.57,29.4,Yes,Clogging
2025-06-04 23:03:00,S5,18.57,2.72,30.9,Yes,None
2025-06-04 23:04:00,S1,1.71,3.17,38.7,Yes,None
2025-06-04 23:05:00,S4,18.5,4.87,38.7,Yes,None
2025-06-04 23:06:00,S1,7.0,3.52,24.1,Yes,None
2025-06-04 23:07:00,S5,27.17,3.14,31.7,Yes,None
2025-06-04 23:08:00,S1,14.41,3.21,26.2,Yes,None
2025-06-04 23:09:00,S2,6.95,3.58,27.7,Yes,None
2025-06-04 23:10:00,S4,25.64,1.78,24.6,Yes,None
2025-06-04 23:11:00,S1,7.84,3.76,28.5,Yes,None
2025-06-04 23:12:00,S3,9.41,3.44,27.2,Yes,None
2025-06-04 23:13:00,S1,25.08,4.09,36.1,Yes,None
2025-06-04 23:14:00,S4,9.47,3.49,28.6,Yes,None
2025-06-04 23:15:00,S5,12.48,4.02,24.2,Yes,None
2025-06-04 23:16:00,S5,10.63,2.08,32.0,Yes,None
2025-06-04 23:17:00,S4,3.76,2.4,31.3,Yes,None
